data,ativo,preco_ajustado,volume
2017-01-05,BOVA11.SA,60.04999923706055,1172450
2017-01-06,BOVA11.SA,59.849998474121094,848080
2017-01-09,BOVA11.SA,59.7400016784668,655790
2017-01-10,BOVA11.SA,60.25,1060270
2017-01-11,BOVA11.SA,60.470001220703125,2368930
2017-01-12,BOVA11.SA,62,2786260
2017-01-13,BOVA11.SA,61.68000030517578,1612030
2017-01-16,BOVA11.SA,61.900001525878906,1382920
2017-01-17,BOVA11.SA,62.279998779296875,1151080
2017-01-18,BOVA11.SA,61.900001525878906,1370350
2017-01-19,BOVA11.SA,62.099998474121094,1327500
2017-01-20,BOVA11.SA,62.56999969482422,1402290
2017-01-23,BOVA11.SA,63.79999923706055,586460
2017-01-24,BOVA11.SA,63.90999984741211,1352190
2017-01-26,BOVA11.SA,64.19999694824219,1561180
2017-01-27,BOVA11.SA,64.01000213623047,1167210
2017-01-30,BOVA11.SA,62.2599983215332,1818700
2017-01-31,BOVA11.SA,62.38999938964844,1760040
2017-02-01,BOVA11.SA,62.709999084472656,1044730
2017-02-02,BOVA11.SA,62.650001525878906,1755420
2017-02-03,BOVA11.SA,63.09000015258789,1528740
2017-02-06,BOVA11.SA,62.0099983215332,1599170
2017-02-07,BOVA11.SA,62.0099983215332,1954070
2017-02-08,BOVA11.SA,62.869998931884766,1536000
2017-02-09,BOVA11.SA,62.83000183105469,1393490
2017-02-10,BOVA11.SA,63.9900016784668,4531660
2017-02-13,BOVA11.SA,64.68000030517578,3019890
2017-02-14,BOVA11.SA,65.05000305175781,2974980
2017-02-15,BOVA11.SA,65.8499984741211,4242880
2017-02-16,BOVA11.SA,65.5999984741211,2610290
2017-02-17,BOVA11.SA,65.41999816894531,2327640
2017-02-20,BOVA11.SA,66.3499984741211,1226730
2017-02-21,BOVA11.SA,66.88999938964844,2459680
2017-02-22,BOVA11.SA,66.4800033569336,1250460
2017-02-23,BOVA11.SA,65.31999969482422,2590100
2017-02-24,BOVA11.SA,64.5,3288310
2017-03-01,BOVA11.SA,64.83000183105469,1175660
2017-03-02,BOVA11.SA,63.5,1513930
2017-03-03,BOVA11.SA,64.5999984741211,1245320
2017-03-06,BOVA11.SA,64.19999694824219,1448170
2017-03-07,BOVA11.SA,63.81999969482422,2132910
2017-03-08,BOVA11.SA,62.630001068115234,1628400
2017-03-09,BOVA11.SA,62.369998931884766,1855990
2017-03-10,BOVA11.SA,62.54999923706055,1298350
2017-03-13,BOVA11.SA,63.470001220703125,1297190
2017-03-14,BOVA11.SA,62.75,1889100
2017-03-15,BOVA11.SA,64.11000061035156,3492720
2017-03-16,BOVA11.SA,63.41999816894531,2350340
2017-03-17,BOVA11.SA,62.209999084472656,2738010
2017-03-20,BOVA11.SA,62.810001373291016,5797680
2017-03-21,BOVA11.SA,60.97999954223633,4663050
2017-03-22,BOVA11.SA,61.369998931884766,2274620
2017-03-23,BOVA11.SA,61.540000915527344,2374380
2017-03-24,BOVA11.SA,61.880001068115234,2861130
2017-03-27,BOVA11.SA,62.279998779296875,2801060
2017-03-28,BOVA11.SA,62.5,2200090
2017-03-29,BOVA11.SA,63.47999954223633,1969240
2017-03-30,BOVA11.SA,63.150001525878906,2152450
2017-03-31,BOVA11.SA,62.779998779296875,1811960
2017-04-03,BOVA11.SA,63.08000183105469,1349020
2017-04-04,BOVA11.SA,63.720001220703125,1756090
2017-04-05,BOVA11.SA,62.560001373291016,2311360
2017-04-06,BOVA11.SA,62,2042080
2017-04-07,BOVA11.SA,62.27000045776367,1445510
2017-04-10,BOVA11.SA,62.540000915527344,1381410
2017-04-11,BOVA11.SA,62.41999816894531,2788510
2017-04-12,BOVA11.SA,61.68000030517578,2857860
2017-04-13,BOVA11.SA,60.79999923706055,3500370
2017-04-17,BOVA11.SA,62.25,3897800
2017-04-18,BOVA11.SA,61.95000076293945,4107440
2017-04-19,BOVA11.SA,61.20000076293945,3031440
2017-04-20,BOVA11.SA,61.5099983215332,1946870
2017-04-24,BOVA11.SA,62.290000915527344,2454930
2017-04-25,BOVA11.SA,63,2428750
2017-04-26,BOVA11.SA,62.79999923706055,2447240
2017-04-27,BOVA11.SA,62.459999084472656,1795460
2017-04-28,BOVA11.SA,63.189998626708984,2801110
2017-05-02,BOVA11.SA,64.55999755859375,2003790
2017-05-03,BOVA11.SA,63.959999084472656,3245470
2017-05-04,BOVA11.SA,62.65999984741211,3271120
2017-05-05,BOVA11.SA,63.65999984741211,2292680
2017-05-08,BOVA11.SA,63.41999816894531,2699890
2017-05-09,BOVA11.SA,64.16999816894531,2801290
2017-05-10,BOVA11.SA,65.19999694824219,2070760
2017-05-11,BOVA11.SA,65.3499984741211,1961180
2017-05-12,BOVA11.SA,65.94000244140625,3655560
2017-05-15,BOVA11.SA,66.2699966430664,3698010
2017-05-16,BOVA11.SA,66.44999694824219,1744330
2017-05-17,BOVA11.SA,65.33000183105469,2391640
2017-05-18,BOVA11.SA,59.66999816894531,16770930
2017-05-19,BOVA11.SA,60.61000061035156,5499040
2017-05-22,BOVA11.SA,59.529998779296875,7729600
2017-05-23,BOVA11.SA,60.7400016784668,7863260
2017-05-24,BOVA11.SA,61.16999816894531,5693280
2017-05-25,BOVA11.SA,61.290000915527344,3143720
2017-05-26,BOVA11.SA,61.95000076293945,6385100
2017-05-29,BOVA11.SA,61.7400016784668,934050
2017-05-30,BOVA11.SA,61.900001525878906,2970940
2017-05-31,BOVA11.SA,60.560001373291016,3569120
2017-06-01,BOVA11.SA,60.2599983215332,1564630
2017-06-02,BOVA11.SA,60.349998474121094,2563610
2017-06-05,BOVA11.SA,60.45000076293945,1946660
2017-06-06,BOVA11.SA,60.95000076293945,1014330
2017-06-07,BOVA11.SA,61.189998626708984,606010
2017-06-08,BOVA11.SA,60.709999084472656,1063670
2017-06-09,BOVA11.SA,60.220001220703125,1487290
2017-06-12,BOVA11.SA,59.650001525878906,2915190
2017-06-13,BOVA11.SA,59.81999969482422,2215500
2017-06-14,BOVA11.SA,59.88999938964844,2600220
2017-06-16,BOVA11.SA,59.61000061035156,4069100
2017-06-19,BOVA11.SA,60.09000015258789,2872500
2017-06-20,BOVA11.SA,58.7400016784668,2099170
2017-06-21,BOVA11.SA,58.779998779296875,1416500
2017-06-22,BOVA11.SA,59.349998474121094,2117890
2017-06-23,BOVA11.SA,59.099998474121094,2574550
2017-06-26,BOVA11.SA,60.2599983215332,2269850
2017-06-27,BOVA11.SA,59.75,1881600
2017-06-28,BOVA11.SA,59.95000076293945,2516050
2017-06-29,BOVA11.SA,60.099998474121094,1944420
2017-06-30,BOVA11.SA,60.93000030517578,1889590
2017-07-03,BOVA11.SA,61.09000015258789,1469400
2017-07-04,BOVA11.SA,61.150001525878906,714640
2017-07-05,BOVA11.SA,61.04999923706055,2523710
2017-07-06,BOVA11.SA,60.41999816894531,1855530
2017-07-07,BOVA11.SA,60.5,2984080
2017-07-10,BOVA11.SA,60.939998626708984,2779450
2017-07-11,BOVA11.SA,61.70000076293945,1546540
2017-07-12,BOVA11.SA,62.70000076293945,4342840
2017-07-13,BOVA11.SA,63.20000076293945,2361410
2017-07-14,BOVA11.SA,63.34000015258789,1756410
2017-07-17,BOVA11.SA,63.060001373291016,1128340
2017-07-18,BOVA11.SA,63.119998931884766,1224370
2017-07-19,BOVA11.SA,63.09000015258789,1589330
2017-07-20,BOVA11.SA,62.75,1289630
2017-07-21,BOVA11.SA,62.529998779296875,1488250
2017-07-24,BOVA11.SA,62.93000030517578,1834430
2017-07-25,BOVA11.SA,63.47999954223633,1830330
2017-07-26,BOVA11.SA,62.810001373291016,1912030
2017-07-27,BOVA11.SA,63.04999923706055,2473020
2017-07-28,BOVA11.SA,63.38999938964844,1155820
2017-07-31,BOVA11.SA,63.720001220703125,2340390
2017-08-01,BOVA11.SA,64.2300033569336,2825140
2017-08-02,BOVA11.SA,64.91999816894531,3009290
2017-08-03,BOVA11.SA,64.44999694824219,1653490
2017-08-04,BOVA11.SA,64.70999908447266,2599310
2017-08-07,BOVA11.SA,65.62999725341797,7389290
2017-08-08,BOVA11.SA,65.660003662109375,5445940
2017-08-09,BOVA11.SA,65.44000244140625,2229960
2017-08-10,BOVA11.SA,64.7300033569336,3219460
2017-08-11,BOVA11.SA,65.0999984741211,3792350
2017-08-14,BOVA11.SA,66.0199966430664,2555080
2017-08-15,BOVA11.SA,66.08000183105469,2998960
2017-08-16,BOVA11.SA,66.41999816894531,1211000
2017-08-17,BOVA11.SA,65.80000305175781,4235510
2017-08-18,BOVA11.SA,66.470001220703125,4581560
2017-08-21,BOVA11.SA,66.44999694824219,2728830
2017-08-22,BOVA11.SA,67.779998779296875,3428650
2017-08-23,BOVA11.SA,68.19999694824219,2143400
2017-08-24,BOVA11.SA,68.839996337890625,4246300
2017-08-25,BOVA11.SA,68.6500015258789,2159030
2017-08-28,BOVA11.SA,68.720001220703125,2075710
2017-08-29,BOVA11.SA,68.9800033569336,2896330
2017-08-30,BOVA11.SA,68.529998779296875,4500320
2017-08-31,BOVA11.SA,68.410003662109375,4061700
2017-09-01,BOVA11.SA,69.51000213623047,2882040
2017-09-04,BOVA11.SA,69.839996337890625,1699410
2017-09-05,BOVA11.SA,69.76000213623047,3263640
2017-09-06,BOVA11.SA,70.94999694824219,3193570
2017-09-08,BOVA11.SA,70.70999908447266,1021590
2017-09-11,BOVA11.SA,71.93000030517578,2910050
2017-09-12,BOVA11.SA,72.0999984741211,2059280
2017-09-13,BOVA11.SA,72.2699966430664,2227170
2017-09-14,BOVA11.SA,71.970001220703125,2134230
2017-09-15,BOVA11.SA,73.13999938964844,3445060
2017-09-18,BOVA11.SA,73.5,2387320
2017-09-19,BOVA11.SA,73.44999694824219,2340120
2017-09-20,BOVA11.SA,73.38999938964844,4196930
2017-09-21,BOVA11.SA,73.06999969482422,3160520
2017-09-22,BOVA11.SA,72.81999969482422,1508840
2017-09-25,BOVA11.SA,71.9000015258789,1783220
2017-09-26,BOVA11.SA,71.8499984741211,2875490
2017-09-27,BOVA11.SA,71.339996337890625,1672750
2017-09-28,BOVA11.SA,71.08000183105469,1499190
2017-09-29,BOVA11.SA,71.58000183105469,2692850
2017-10-02,BOVA11.SA,71.81999969482422,4367650
2017-10-03,BOVA11.SA,74.160003662109375,2391330
2017-10-04,BOVA11.SA,74.0199966430664,2008360
2017-10-05,BOVA11.SA,74.04000091552734,2377400
2017-10-06,BOVA11.SA,73.51000213623047,3962250
2017-10-09,BOVA11.SA,73.20999908447266,2885420
2017-10-10,BOVA11.SA,74.23999786376953,3274380
2017-10-11,BOVA11.SA,74.12999725341797,3152990
2017-10-13,BOVA11.SA,74.44999694824219,1425900
2017-10-16,BOVA11.SA,74.339996337890625,2024840
2017-10-17,BOVA11.SA,73.70999908447266,1145720
2017-10-18,BOVA11.SA,74.089996337890625,1479800
2017-10-19,BOVA11.SA,73.79000091552734,2055050
2017-10-20,BOVA11.SA,73.5999984741211,820580
2017-10-23,BOVA11.SA,72.93000030517578,1470650
2017-10-24,BOVA11.SA,73.86000061035156,1901820
2017-10-25,BOVA11.SA,74.01000213623047,2748240
2017-10-26,BOVA11.SA,73.05000305175781,1475630
2017-10-27,BOVA11.SA,73.37000274658203,1806270
2017-10-30,BOVA11.SA,72.3499984741211,3194950
2017-10-31,BOVA11.SA,71.7699966430664,3929210
2017-11-01,BOVA11.SA,71.2699966430664,1694690
2017-11-03,BOVA11.SA,71.30000305175781,1681770
2017-11-06,BOVA11.SA,71.79000091552734,1863970
2017-11-07,BOVA11.SA,69.970001220703125,3790850
2017-11-08,BOVA11.SA,71.93000030517578,2717310
2017-11-09,BOVA11.SA,70.5,2793280
2017-11-10,BOVA11.SA,69.970001220703125,5336650
2017-11-13,BOVA11.SA,70.4800033569336,2909380
2017-11-14,BOVA11.SA,68.45999908447266,3581200
2017-11-16,BOVA11.SA,70.16999816894531,2167810
2017-11-17,BOVA11.SA,70.910003662109375,2160610
2017-11-21,BOVA11.SA,72,2111490
2017-11-22,BOVA11.SA,71.9000015258789,3098980
2017-11-23,BOVA11.SA,71.93000030517578,2150500
2017-11-24,BOVA11.SA,71.62999725341797,1589010
2017-11-27,BOVA11.SA,71.589996337890625,2217720
2017-11-28,BOVA11.SA,71.86000061035156,2229140
2017-11-29,BOVA11.SA,70.25,3190470
2017-11-30,BOVA11.SA,69.4000015258789,10294240
2017-12-01,BOVA11.SA,69.66999816894531,3548140
2017-12-04,BOVA11.SA,70.529998779296875,1480170
2017-12-05,BOVA11.SA,70,3295320
2017-12-06,BOVA11.SA,72.9800033569336,4478310
2017-12-07,BOVA11.SA,70,3961760
2017-12-08,BOVA11.SA,70.12000274658203,2975310
2017-12-11,BOVA11.SA,70.44000244140625,2273950
2017-12-12,BOVA11.SA,71.4000015258789,3530040
2017-12-13,BOVA11.SA,70.37999725341797,3866550
2017-12-14,BOVA11.SA,70,5171840
2017-12-15,BOVA11.SA,69.94999694824219,4873770
2017-12-18,BOVA11.SA,70.66999816894531,3377520
2017-12-19,BOVA11.SA,70.16999816894531,3390270
2017-12-20,BOVA11.SA,70.9000015258789,1883410
2017-12-21,BOVA11.SA,72.54000091552734,3920620
2017-12-22,BOVA11.SA,72.69999694824219,1675590
2017-12-26,BOVA11.SA,73.25,1343600
2017-12-27,BOVA11.SA,73.6500015258789,2553740
2017-12-28,BOVA11.SA,73.81999969482422,2053920
2018-01-02,BOVA11.SA,75.0999984741211,2292470
2018-01-03,BOVA11.SA,75.30000305175781,3765200
2018-01-04,BOVA11.SA,76,2245750
2018-01-05,BOVA11.SA,76.44000244140625,2288790
2018-01-08,BOVA11.SA,76.76000213623047,2544400
2018-01-09,BOVA11.SA,76.160003662109375,3567920
2018-01-10,BOVA11.SA,75.5999984741211,3072350
2018-01-11,BOVA11.SA,76.660003662109375,2366520
2018-01-12,BOVA11.SA,76.66999816894531,1406240
2018-01-15,BOVA11.SA,77.06999969482422,1436620
2018-01-16,BOVA11.SA,77.05999755859375,1569030
2018-01-17,BOVA11.SA,78.410003662109375,2267100
2018-01-18,BOVA11.SA,78.0999984741211,2163080
2018-01-19,BOVA11.SA,78.41999816894531,1183590
2018-01-22,BOVA11.SA,78.839996337890625,838760
2018-01-23,BOVA11.SA,77.80000305175781,2647230
2018-01-24,BOVA11.SA,80.83000183105469,5796240
2018-01-26,BOVA11.SA,82.6500015258789,4223880
2018-01-29,BOVA11.SA,81.779998779296875,2146330
2018-01-30,BOVA11.SA,81.61000061035156,1996830
2018-01-31,BOVA11.SA,82,4614820
2018-02-01,BOVA11.SA,82.55000305175781,4343580
2018-02-02,BOVA11.SA,81.23999786376953,2265960
2018-02-06,BOVA11.SA,81.1500015258789,4423260
2018-02-07,BOVA11.SA,79.95999908447266,2887210
2018-02-08,BOVA11.SA,78.69999694824219,2584050
2018-02-09,BOVA11.SA,78.16999816894531,3300050
2018-02-14,BOVA11.SA,80.5999984741211,1620570
2018-02-15,BOVA11.SA,81.4000015258789,2244920
2018-02-16,BOVA11.SA,81.55999755859375,3015210
2018-02-19,BOVA11.SA,81.86000061035156,1567300
2018-02-20,BOVA11.SA,82.94000244140625,3467840
2018-02-21,BOVA11.SA,83.04000091552734,3627400
2018-02-22,BOVA11.SA,83.75,2499010
2018-02-23,BOVA11.SA,84.29000091552734,4024230
2018-02-26,BOVA11.SA,84.720001220703125,2783850
2018-02-27,BOVA11.SA,84.089996337890625,1845540
2018-02-28,BOVA11.SA,82.5,4647170
2018-03-06,BOVA11.SA,82.69000244140625,2655370
2018-03-07,BOVA11.SA,82.5999984741211,2040590
2018-03-08,BOVA11.SA,82.13999938964844,1571510
2018-03-09,BOVA11.SA,83.4000015258789,1362330
2018-03-12,BOVA11.SA,83.94999694824219,3349860
2018-03-13,BOVA11.SA,83.5,2614500
2018-03-14,BOVA11.SA,83.13999938964844,1917640
2018-03-15,BOVA11.SA,82.06999969482422,3291090
2018-03-16,BOVA11.SA,82.01000213623047,1768750
2018-03-19,BOVA11.SA,81.089996337890625,5178980
2018-03-20,BOVA11.SA,81.4000015258789,2082140
2018-03-21,BOVA11.SA,82.089996337890625,3553050
2018-03-22,BOVA11.SA,81.79000091552734,2266210
2018-03-23,BOVA11.SA,81.58000183105469,2402740
2018-03-26,BOVA11.SA,82.2300033569336,1721100
2018-03-27,BOVA11.SA,80.9800033569336,2031650
2018-03-28,BOVA11.SA,81.0199966430664,3294420
2018-03-29,BOVA11.SA,82.43000030517578,2940390
2018-04-02,BOVA11.SA,81.8499984741211,2503800
2018-04-03,BOVA11.SA,81.75,2531590
2018-04-04,BOVA11.SA,81.4000015258789,2470580
2018-04-05,BOVA11.SA,82.37000274658203,3274490
2018-04-06,BOVA11.SA,81.94000244140625,1306630
2018-04-09,BOVA11.SA,80.41999816894531,1733720
2018-04-10,BOVA11.SA,81.55999755859375,1624640
2018-04-11,BOVA11.SA,82.44999694824219,1707610
2018-04-12,BOVA11.SA,82.43000030517578,700440
2018-04-13,BOVA11.SA,81.30000305175781,3018020
2018-04-16,BOVA11.SA,79.9800033569336,2740530
2018-04-17,BOVA11.SA,81.11000061035156,3833610
2018-04-18,BOVA11.SA,82.69999694824219,3766280
2018-04-19,BOVA11.SA,82.9000015258789,2928110
2018-04-20,BOVA11.SA,82.73999786376953,1158720
2018-04-23,BOVA11.SA,82.69999694824219,1471760
2018-04-24,BOVA11.SA,82.4800033569336,3919200
2018-04-25,BOVA11.SA,82.08000183105469,1423680
2018-04-26,BOVA11.SA,83.51000213623047,1050390
2018-04-27,BOVA11.SA,83.470001220703125,1886310
2018-04-30,BOVA11.SA,83.18000030517578,2440280
2018-05-02,BOVA11.SA,81.70999908447266,2730510
2018-05-03,BOVA11.SA,80.48999786376953,3364360
2018-05-04,BOVA11.SA,80.26000213623047,2370440
2018-05-07,BOVA11.SA,79.81999969482422,1803460
2018-05-08,BOVA11.SA,80.220001220703125,2222450
2018-05-09,BOVA11.SA,81.3499984741211,1895710
2018-05-10,BOVA11.SA,82.87000274658203,3868320
2018-05-11,BOVA11.SA,82.29000091552734,1481310
2018-05-14,BOVA11.SA,82.38999938964844,1636100
2018-05-15,BOVA11.SA,82.20999908447266,3052870
2018-05-16,BOVA11.SA,83.41999816894531,3632500
2018-05-17,BOVA11.SA,80.779998779296875,4942890
2018-05-18,BOVA11.SA,80.20999908447266,4685590
2018-05-21,BOVA11.SA,79.19999694824219,2486800
2018-05-22,BOVA11.SA,80,6621530
2018-05-23,BOVA11.SA,78.25,3207970
2018-05-24,BOVA11.SA,77.44999694824219,3676750
2018-05-25,BOVA11.SA,76.30000305175781,2499620
2018-05-28,BOVA11.SA,72.69000244140625,5519000
2018-05-29,BOVA11.SA,73.4000015258789,6758590
2018-05-30,BOVA11.SA,74.06999969482422,5190500
2018-06-01,BOVA11.SA,74.62000274658203,3109490
2018-06-04,BOVA11.SA,75.8499984741211,2518840
2018-06-05,BOVA11.SA,74.0999984741211,1922480
2018-06-06,BOVA11.SA,73.470001220703125,4937200
2018-06-07,BOVA11.SA,71.37000274658203,8203450
2018-06-08,BOVA11.SA,70.4000015258789,6794370
2018-06-11,BOVA11.SA,69.86000061035156,3261420
2018-06-12,BOVA11.SA,70.2699966430664,2469070
2018-06-13,BOVA11.SA,69.75,4546250
2018-06-14,BOVA11.SA,68.80000305175781,3107620
2018-06-15,BOVA11.SA,68.11000061035156,5814500
2018-06-18,BOVA11.SA,67.5199966430664,4350520
2018-06-19,BOVA11.SA,68.80999755859375,2996190
2018-06-20,BOVA11.SA,69.51000213623047,3315200
2018-06-21,BOVA11.SA,67.660003662109375,2986380
2018-06-22,BOVA11.SA,68.18000030517578,1317850
2018-06-25,BOVA11.SA,68.5999984741211,4309650
2018-06-26,BOVA11.SA,69,2142290
2018-06-27,BOVA11.SA,68,1765480
2018-06-28,BOVA11.SA,69.4000015258789,2073370
2018-06-29,BOVA11.SA,70.3499984741211,4618140
2018-07-02,BOVA11.SA,70.30000305175781,1904690
2018-07-03,BOVA11.SA,71.0999984741211,3489390
2018-07-04,BOVA11.SA,72.11000061035156,2064650
2018-07-05,BOVA11.SA,71.87000274658203,2389720
2018-07-06,BOVA11.SA,72.44999694824219,1264210
2018-07-10,BOVA11.SA,72.3499984741211,2998890
2018-07-11,BOVA11.SA,71.76000213623047,3648260
2018-07-12,BOVA11.SA,73.26000213623047,2300060
2018-07-13,BOVA11.SA,74.01000213623047,1490600
2018-07-16,BOVA11.SA,73.94999694824219,2507390
2018-07-17,BOVA11.SA,75.37000274658203,4886570
2018-07-18,BOVA11.SA,74.660003662109375,2070230
2018-07-19,BOVA11.SA,74.6500015258789,2014870
2018-07-20,BOVA11.SA,75.80000305175781,5432360
2018-07-23,BOVA11.SA,75.25,1766630
2018-07-24,BOVA11.SA,76.5,2251430
2018-07-25,BOVA11.SA,77.37000274658203,2663670
2018-07-26,BOVA11.SA,76.62000274658203,2110500
2018-07-27,BOVA11.SA,77.12999725341797,3133040
2018-07-30,BOVA11.SA,77.41999816894531,1505230
2018-07-31,BOVA11.SA,76.44999694824219,2239720
2018-08-01,BOVA11.SA,76.45999908447266,1698780
2018-08-02,BOVA11.SA,76.94999694824219,1929680
2018-08-03,BOVA11.SA,78.660003662109375,3568530
2018-08-06,BOVA11.SA,78.23999786376953,1832160
2018-08-07,BOVA11.SA,77.48999786376953,6178040
2018-08-08,BOVA11.SA,76.31999969482422,3667070
2018-08-09,BOVA11.SA,75.95999908447266,4730950
2018-08-10,BOVA11.SA,73.80000305175781,8498750
2018-08-13,BOVA11.SA,74.88999938964844,3423880
2018-08-14,BOVA11.SA,75.9000015258789,2888740
2018-08-15,BOVA11.SA,74.38999938964844,3944040
2018-08-16,BOVA11.SA,74.13999938964844,3103830
2018-08-17,BOVA11.SA,73.3499984741211,3271310
2018-08-20,BOVA11.SA,73.68000030517578,5018420
2018-08-21,BOVA11.SA,72.51000213623047,3164630
2018-08-22,BOVA11.SA,74.1500015258789,3407500
2018-08-23,BOVA11.SA,73.029998779296875,2569870
2018-08-24,BOVA11.SA,73.68000030517578,1966850
2018-08-27,BOVA11.SA,75.0999984741211,2952810
2018-08-28,BOVA11.SA,74.79000091552734,1966220
2018-08-29,BOVA11.SA,75.68000030517578,2110820
2018-08-30,BOVA11.SA,73.73999786376953,5157370
2018-08-31,BOVA11.SA,74.12000274658203,3273090
2018-09-03,BOVA11.SA,73.4800033569336,2073000
2018-09-04,BOVA11.SA,72.06999969482422,2660690
2018-09-05,BOVA11.SA,72.41999816894531,1415260
2018-09-06,BOVA11.SA,74.0999984741211,3526080
2018-09-10,BOVA11.SA,74,2542350
2018-09-11,BOVA11.SA,72.12999725341797,5744950
2018-09-12,BOVA11.SA,72.56999969482422,1847780
2018-09-13,BOVA11.SA,72.0199966430664,2328540
2018-09-14,BOVA11.SA,72.80999755859375,3344520
2018-09-17,BOVA11.SA,74.06999969482422,3661700
2018-09-18,BOVA11.SA,75.3499984741211,3028650
2018-09-19,BOVA11.SA,75.2699966430664,2206310
2018-09-20,BOVA11.SA,75.33000183105469,1328510
2018-09-21,BOVA11.SA,76.5,4743350
2018-09-24,BOVA11.SA,75.19999694824219,2294840
2018-09-25,BOVA11.SA,75.87999725341797,2387950
2018-09-26,BOVA11.SA,75.8499984741211,2189330
2018-09-27,BOVA11.SA,77.06999969482422,1695860
2018-09-28,BOVA11.SA,76.61000061035156,1855010
2018-10-01,BOVA11.SA,75.80000305175781,2264870
2018-10-02,BOVA11.SA,78.779998779296875,6012150
2018-10-03,BOVA11.SA,80.29000091552734,6978050
2018-10-04,BOVA11.SA,79.87999725341797,4266170
2018-10-05,BOVA11.SA,79.44999694824219,6091660
2018-10-08,BOVA11.SA,83.63999938964844,10872240
2018-10-09,BOVA11.SA,83,4986960
2018-10-10,BOVA11.SA,80.7300033569336,2729900
2018-10-11,BOVA11.SA,80.1500015258789,4937760
2018-10-15,BOVA11.SA,80.45999908447266,3907390
2018-10-16,BOVA11.SA,82.5999984741211,4573770
2018-10-17,BOVA11.SA,82.720001220703125,2661050
2018-10-18,BOVA11.SA,80.910003662109375,3375860
2018-10-19,BOVA11.SA,81.220001220703125,2433690
2018-10-22,BOVA11.SA,82.62000274658203,2632190
2018-10-23,BOVA11.SA,82.29000091552734,4109760
2018-10-24,BOVA11.SA,80.1500015258789,3855400
2018-10-25,BOVA11.SA,81.029998779296875,5408230
2018-10-26,BOVA11.SA,82.70999908447266,8154990
2018-10-29,BOVA11.SA,80.80999755859375,17165950
2018-10-30,BOVA11.SA,83.76000213623047,10534910
2018-10-31,BOVA11.SA,84.08000183105469,4576470
2018-11-01,BOVA11.SA,85.25,5704260
2018-11-05,BOVA11.SA,86.0999984741211,3159060
2018-11-06,BOVA11.SA,85.279998779296875,3202760
2018-11-07,BOVA11.SA,84.589996337890625,4731060
2018-11-08,BOVA11.SA,82.5999984741211,6175380
2018-11-09,BOVA11.SA,82.5199966430664,7600390
2018-11-12,BOVA11.SA,82.3499984741211,4535460
2018-11-13,BOVA11.SA,81.63999938964844,5415070
2018-11-14,BOVA11.SA,82.6500015258789,5085040
2018-11-16,BOVA11.SA,85.30000305175781,4682340
2018-11-19,BOVA11.SA,84.30000305175781,2566430
2018-11-21,BOVA11.SA,84.279998779296875,3193560
2018-11-22,BOVA11.SA,84.30000305175781,1144740
2018-11-23,BOVA11.SA,83.029998779296875,3070100
2018-11-26,BOVA11.SA,82.339996337890625,5083550
2018-11-27,BOVA11.SA,84.48999786376953,5398670
2018-11-28,BOVA11.SA,86,5909730
2018-11-29,BOVA11.SA,86.37999725341797,4712190
2018-11-30,BOVA11.SA,86.37000274658203,5117810
2018-12-03,BOVA11.SA,86.48999786376953,5529260
2018-12-04,BOVA11.SA,85.2300033569336,5060820
2018-12-05,BOVA11.SA,86.029998779296875,1932400
2018-12-06,BOVA11.SA,85.54000091552734,4621160
2018-12-07,BOVA11.SA,84.93000030517578,4935450
2018-12-10,BOVA11.SA,82.86000061035156,5783250
2018-12-11,BOVA11.SA,83.5,4130900
2018-12-12,BOVA11.SA,83.9000015258789,4736440
2018-12-13,BOVA11.SA,84.279998779296875,2613820
2018-12-14,BOVA11.SA,84.20999908447266,3096280
2018-12-17,BOVA11.SA,83.23999786376953,5598400
2018-12-18,BOVA11.SA,83.5,3467550
2018-12-19,BOVA11.SA,82.5,4565100
2018-12-20,BOVA11.SA,82.41999816894531,5150770
2018-12-21,BOVA11.SA,82.44000244140625,5609610
2018-12-26,BOVA11.SA,82.13999938964844,3075130
2018-12-27,BOVA11.SA,82.6500015258789,1991430
2018-12-28,BOVA11.SA,84.5999984741211,1626090
2019-01-02,BOVA11.SA,87.9000015258789,5021260
2019-01-03,BOVA11.SA,88,4300220
2019-01-04,BOVA11.SA,88.5,2438230
2019-01-07,BOVA11.SA,88.4800033569336,2891350
2019-01-08,BOVA11.SA,88.83000183105469,3441770
2019-01-09,BOVA11.SA,90.31999969482422,8279800
2019-01-10,BOVA11.SA,90.41999816894531,2659920
2019-01-11,BOVA11.SA,90.37999725341797,2551310
2019-01-14,BOVA11.SA,91.20999908447266,4730780
2019-01-15,BOVA11.SA,90.61000061035156,3142940
2019-01-16,BOVA11.SA,91.1500015258789,2396160
2019-01-17,BOVA11.SA,91.970001220703125,6299910
2019-01-18,BOVA11.SA,92.61000061035156,4320330
2019-01-21,BOVA11.SA,92.63999938964844,4982260
2019-01-22,BOVA11.SA,91.4000015258789,4479240
2019-01-23,BOVA11.SA,93.0999984741211,5897270
2019-01-24,BOVA11.SA,94.16999816894531,3726980
2019-01-28,BOVA11.SA,92.08000183105469,5478580
2019-01-29,BOVA11.SA,92.19000244140625,1986330
2019-01-30,BOVA11.SA,93.5199966430664,3607100
2019-01-31,BOVA11.SA,94,4923640
2019-02-01,BOVA11.SA,94.36000061035156,4287810
2019-02-04,BOVA11.SA,95.029998779296875,4336000
